date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:24	43998/43998	---MCZ	200	added ('OK')	font/ttf	etag:W/%229af45082762be7439ad4a20166d5e57f%22	https://powerperspectives.org/_next/static/media/KaTeX_Main-BoldItalic.31db8e4b.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Main-BoldItalic.31db8e4b.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:24	22692/22692	---M--	200	added ('OK')	font/woff2	etag:%224e92fedbafd15331eda71516a320b8e6%22	https://powerperspectives.org/_next/static/media/KaTeX_Main-Italic.57598c3d.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Main-Italic.57598c3d.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:25	26275/26275	---M--	200	added ('OK')	font/woff	etag:%22269f70cfc5dec1e48cd9aabe298ec707%22	https://powerperspectives.org/_next/static/media/KaTeX_Main-Italic.20428960.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Main-Italic.20428960.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:27	44814/44814	---MCZ	200	added ('OK')	font/ttf	etag:W/%2213cfd0936336dc41f4b36a1b30eeb482%22	https://powerperspectives.org/_next/static/media/KaTeX_Main-Italic.c7a67141.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Main-Italic.c7a67141.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:27	35072/35072	---M--	200	added ('OK')	font/woff2	etag:%2200c6df6cb8bf48c322c2dc2751f1e68a%22	https://powerperspectives.org/_next/static/media/KaTeX_Main-Regular.379e6ba9.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Main-Regular.379e6ba9.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:28	41071/41071	---M--	200	added ('OK')	font/woff	etag:%22adde8062ad77ad53c707eba5247ddd7b%22	https://powerperspectives.org/_next/static/media/KaTeX_Main-Regular.c1643840.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Main-Regular.c1643840.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:30	71478/71478	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ecb686891871f5487440fec16406621f%22	https://powerperspectives.org/_next/static/media/KaTeX_Main-Regular.58adac92.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Main-Regular.58adac92.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:30	21908/21908	---M--	200	added ('OK')	font/woff2	etag:%224e70830081250365394f915b21bf5b65%22	https://powerperspectives.org/_next/static/media/KaTeX_Math-BoldItalic.8ab58b1e.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Math-BoldItalic.8ab58b1e.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:31	24931/24931	---M--	200	added ('OK')	font/woff	etag:%22fa14e09e9d7f3d48bdadc7012cc1bd75%22	https://powerperspectives.org/_next/static/media/KaTeX_Math-BoldItalic.661398ad.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Math-BoldItalic.661398ad.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:33	41634/41634	---MCZ	200	added ('OK')	font/ttf	etag:W/%22406bc746093022f8e1164bd11dbccb05%22	https://powerperspectives.org/_next/static/media/KaTeX_Math-BoldItalic.1a622360.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Math-BoldItalic.1a622360.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:33	21960/21960	---M--	200	added ('OK')	font/woff2	etag:%227ef0e49264ade412f6515df98ffddc48%22	https://powerperspectives.org/_next/static/media/KaTeX_Math-Italic.ccc4681a.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Math-Italic.ccc4681a.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:34	25039/25039	---M--	200	added ('OK')	font/woff	etag:%229ac72a089073486e83fca132f15404fb%22	https://powerperspectives.org/_next/static/media/KaTeX_Math-Italic.b6067654.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Math-Italic.b6067654.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:36	41782/41782	---MCZ	200	added ('OK')	font/ttf	etag:W/%22a77ef1951459a5d055347d554d2c9d1c%22	https://powerperspectives.org/_next/static/media/KaTeX_Math-Italic.1beebf16.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Math-Italic.1beebf16.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:36	16328/16328	---M--	200	added ('OK')	font/woff2	etag:%2273f5f366568452910bae96957773bb99%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Bold.6ba9eb79.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Bold.6ba9eb79.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:37	19251/19251	---M--	200	added ('OK')	font/woff	etag:%2221904415e1880a13d0275acf4c0d70bb%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Bold.42447086.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Bold.42447086.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:39	32710/32710	---MCZ	200	added ('OK')	font/ttf	etag:W/%226ac640b51453a8c4b7ecc36e83b9a913%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Bold.7cb357e7.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Bold.7cb357e7.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:39	16080/16080	---M--	200	added ('OK')	font/woff2	etag:%226b2bb423ea201764a4a774294e79ceed%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Italic.c9bb6f78.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Italic.c9bb6f78.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:40	18855/18855	---M--	200	added ('OK')	font/woff	etag:%228545b4dcccf2bab626437fd61604a59c%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Italic.44c6e0ef.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Italic.44c6e0ef.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:42	29858/29858	---MCZ	200	added ('OK')	font/ttf	etag:W/%2226b29d462a3f17067df46327fa061625%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Italic.d2e42d7c.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Italic.d2e42d7c.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:42	13832/13832	---M--	200	added ('OK')	font/woff2	etag:%229424d0e76aa132054ea54e1271501c55%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Regular.924519de.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Regular.924519de.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:43	16463/16463	---M--	200	added ('OK')	font/woff	etag:%22f4b68bafb24f8736d1fad163c82847e0%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Regular.36713787.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Regular.36713787.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:45	25954/25954	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ab02278d390d2dac202970b949d107d1%22	https://powerperspectives.org/_next/static/media/KaTeX_SansSerif-Regular.a7d37c91.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_SansSerif-Regular.a7d37c91.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:45	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%229fc06d209a5b00b4771224c1a58fa1b1%22	https://powerperspectives.org/_next/static/media/KaTeX_Script-Regular.292b42be.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Script-Regular.292b42be.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:46	14159/14159	---M--	200	added ('OK')	font/woff	etag:%229dbdc14f92cf96d18a2c93688ed073e1%22	https://powerperspectives.org/_next/static/media/KaTeX_Script-Regular.d3ee6ab8.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Script-Regular.d3ee6ab8.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:48	22238/22238	---MCZ	200	added ('OK')	font/ttf	etag:W/%22104efb180d488cca7e3a7c58228bffa2%22	https://powerperspectives.org/_next/static/media/KaTeX_Script-Regular.89351b4f.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Script-Regular.89351b4f.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:48	7332/7332	---M--	200	added ('OK')	font/woff2	etag:%226e0746e6aa4ba2305971ad91f674c94e%22	https://powerperspectives.org/_next/static/media/KaTeX_Size1-Regular.17c5001e.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size1-Regular.17c5001e.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:49	8703/8703	---M--	200	added ('OK')	font/woff	etag:%2286559e200a4e0c357fa005812867d6cc%22	https://powerperspectives.org/_next/static/media/KaTeX_Size1-Regular.5c123e9b.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size1-Regular.5c123e9b.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:51	16342/16342	---MCZ	200	added ('OK')	font/ttf	etag:W/%223d949ebde118d0095f66d404f0c2c126%22	https://powerperspectives.org/_next/static/media/KaTeX_Size1-Regular.493fb7a3.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size1-Regular.493fb7a3.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:51	6984/6984	---M--	200	added ('OK')	font/woff2	etag:%226122c7451afa6a688a838229d0b2dc4a%22	https://powerperspectives.org/_next/static/media/KaTeX_Size2-Regular.e75c06dd.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size2-Regular.e75c06dd.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:52	8291/8291	---M--	200	added ('OK')	font/woff	etag:%22991f7b798c9707c5f5ee061785e3e3a7%22	https://powerperspectives.org/_next/static/media/KaTeX_Size2-Regular.a0b7415e.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size2-Regular.a0b7415e.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:54	15382/15382	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e7e44fbd4028c7a99074171d00f1004f%22	https://powerperspectives.org/_next/static/media/KaTeX_Size2-Regular.e7f2c2bb.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size2-Regular.e7f2c2bb.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:54	4872/4872	---M--	200	added ('OK')	font/woff2	etag:%2209581ad17204b9400671c8b6d1bc1923%22	https://powerperspectives.org/_next/static/media/KaTeX_Size3-Regular.ef92d152.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size3-Regular.ef92d152.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:55	5935/5935	---M--	200	added ('OK')	font/woff	etag:%22bfa4fe7512c6a3d903ef4930d9d16790%22	https://powerperspectives.org/_next/static/media/KaTeX_Size3-Regular.5adc6ec4.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size3-Regular.5adc6ec4.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:57	10158/10158	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ca1adfdd64034e803b39d88889be7e4f%22	https://powerperspectives.org/_next/static/media/KaTeX_Size3-Regular.8465ccab.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size3-Regular.8465ccab.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:57	6612/6612	---M--	200	added ('OK')	font/woff2	etag:%2205e83394fdea0455cb67a2e4bcf3f683%22	https://powerperspectives.org/_next/static/media/KaTeX_Size4-Regular.96282536.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size4-Regular.96282536.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:46:58	8015/8015	---M--	200	added ('OK')	font/woff	etag:%225b35fdf468a5a95076b945f00d00d204%22	https://powerperspectives.org/_next/static/media/KaTeX_Size4-Regular.d7589d15.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size4-Regular.d7589d15.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:47:00	13858/13858	---MCZ	200	added ('OK')	font/ttf	etag:W/%221bd869c25e52ace3e4a0d92b77d4482f%22	https://powerperspectives.org/_next/static/media/KaTeX_Size4-Regular.91f58a71.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Size4-Regular.91f58a71.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:47:00	18132/18132	---M--	200	added ('OK')	font/woff2	etag:%22394c12aef96c9a5522df8d229837e063%22	https://powerperspectives.org/_next/static/media/KaTeX_Typewriter-Regular.809d61ae.woff2	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Typewriter-Regular.809d61ae.woff2	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:47:01	21411/21411	---M--	200	added ('OK')	font/woff	etag:%22c68a5a2f29d609e1c98c3add275aaa74%22	https://powerperspectives.org/_next/static/media/KaTeX_Typewriter-Regular.72b0861a.woff	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Typewriter-Regular.72b0861a.woff	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:47:03	36782/36782	---MCZ	200	added ('OK')	font/ttf	etag:W/%22616159a91783b82889b8a552ff3e4150%22	https://powerperspectives.org/_next/static/media/KaTeX_Typewriter-Regular.484b3496.ttf	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/static/media/KaTeX_Typewriter-Regular.484b3496.ttf	(from https://powerperspectives.org/_next/static/css/bb76edb54677f13d.css)
16:47:04	423880/423880	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:18:54%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2Ff055812a-ce9b-4549-87c9-d88845df44ac.jpg&w=3840&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/f055812a-ce9b-4549-87c9-d88845df44ac6912.jpg	(from https://powerperspectives.org/insights)
16:47:05	125889/125889	---MCZ	200	added ('OK')	text/html	etag:W/%226tlslskzmv2p1y%22	https://powerperspectives.org/insights/personal-reflection	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/insights/personal-reflection.html	(from https://powerperspectives.org/insights)
16:47:06	314649/314649	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:20:27%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2F436782b1-c275-4e9e-9e4f-5f5b584e08e3.jpg&w=1920&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/436782b1-c275-4e9e-9e4f-5f5b584e08e37924.jpg	(from https://powerperspectives.org/blog)
16:47:06	169748/169748	---MCZ	200	added ('OK')	text/html	etag:W/%22106592t7rmu3mqa%22	https://powerperspectives.org/blog-posts-database/transmission-impossible-prospects-for-decarbonizing-the-us-grid	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/blog-posts-database/transmission-impossible-prospects-for-decarbonizing-the-us-grid.62.d	(from https://powerperspectives.org/blog)
16:47:07	165265/165265	---MCZ	200	added ('OK')	text/html	etag:W/%22tqn6aad3sn3jaf%22	https://powerperspectives.org/blog-posts-database/the-climate-coalition-is-threatening-to-split-apart	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/blog-posts-database/the-climate-coalition-is-threatening-to-split-apart.html	(from https://powerperspectives.org/blog)
16:47:09	318367/318367	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:20:28%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2Fb6eeece9-6c82-485f-97ac-f830d1edd3b7.jpg&w=1920&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/b6eeece9-6c82-485f-97ac-f830d1edd3b764c4.jpg	(from https://powerperspectives.org/blog)
16:47:10	453238/453238	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:20:29%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2F4cd3e645-7710-4b16-b74e-60f1903f41d2.jpg&w=1920&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/4cd3e645-7710-4b16-b74e-60f1903f41d2f544.jpg	(from https://powerperspectives.org/blog)
16:47:10	167110/167110	---MCZ	200	added ('OK')	text/html	etag:W/%22qrbhqmp3b53kss%22	https://powerperspectives.org/blog-posts-database/community-choice-aggregation-challenges-opportunities-and-impacts-on-renewable-energy-markets	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/blog-posts-database/community-choice-aggregation-challenges-opportunities-and-impacts-on	(from https://powerperspectives.org/blog)
16:47:11	186280/186280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:20:31%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2Ff055812a-ce9b-4549-87c9-d88845df44ac.jpg&w=1920&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/f055812a-ce9b-4549-87c9-d88845df44ace798.jpg	(from https://powerperspectives.org/blog)
16:47:11	166989/166989	---MCZ	200	added ('OK')	text/html	etag:W/%22g3akukk0r3koa%22	https://powerperspectives.org/blog-posts-database/renewable-energy-siting-through-technical-engagement-and-planning-r-step	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/blog-posts-database/renewable-energy-siting-through-technical-engagement-and-planning-r-	(from https://powerperspectives.org/blog)
16:47:11	171340/171340	---MCZ	200	added ('OK')	text/html	etag:W/%22fl8fev1t4c3nyx%22	https://powerperspectives.org/blog-posts-database/power-politics-renewable-energy-policy-change-in-us-states	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/blog-posts-database/power-politics-renewable-energy-policy-change-in-us-states.6a.delaye	(from https://powerperspectives.org/blog)
16:47:12	350778/350778	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:20:32%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2Fbe86c133-e29c-48db-ac34-f883507e310b.jpg&w=1920&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/be86c133-e29c-48db-ac34-f883507e310b6930.jpg	(from https://powerperspectives.org/blog)
16:47:13	172883/172883	---MCZ	200	added ('OK')	text/html	etag:W/%22bd6ggd88bq3p8u%22	https://powerperspectives.org/blog-posts-database/doctoral-students-weigh-costs-and-benefits-of-renewable-energies	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/blog-posts-database/doctoral-students-weigh-costs-and-benefits-of-renewable-energies.6c	(from https://powerperspectives.org/blog)
